Fecha del Siniestro,Tipo de auto,Modelo,Monto del siniestro,Aplica cobertura,Deducible,Reclamo de no-Cobertura,Pérdida total
06/10/2020,compacto,2016,22520,Si,3400,No,No
24/01/2020,Deportivo,2017,30450,Si,4900,No,No
01/06/2020,compacto,2015,20230,Si,3100,No,No
13/06/2020,Austero,2017,1550,Si,1700,Si,No
09/05/2020,Subcompacto,2017,15090,Si,2100,No,No
12/05/2020,Austero,2017,9260,Si,1200,No,No
22/02/2020,Austero,2017,6820,Si,1300,No,No
01/01/2020,compacto,2018,24760,Si,3100,No,No
21/07/2020,Camioneta,2017,81790,Si,8800,No,No
15/08/2020,Subcompacto,2017,15810,Si,2900,No,No
31/08/2020,Austero,2017,4210,Si,1800,No,No
15/06/2020,Subcompacto,2017,10650,Si,2200,No,No
15/12/2020,De Lujo,2017,41030,Si,6000,No,No
04/01/2020,Austero,2016,9670,Si,1200,No,No
30/03/2020,Camioneta,2016,116800,Si,7900,No,No
18/10/2020,Camioneta,2017,64140,Si,6600,No,No
01/08/2020,Deportivo,2018,34230,Si,4700,No,No
02/02/2020,Camioneta,2017,80890,Si,6300,No,No
05/09/2020,Deportivo,2018,31620,Si,4900,No,No
04/05/2020,Austero,2016,1450,Si,1000,No,No
05/07/2020,De Lujo,2016,42040,Si,5700,No,No
05/03/2020,Subcompacto,2016,19910,Si,2800,No,No
22/03/2020,compacto,2016,25590,Si,3800,No,No
18/12/2020,compacto,2017,25290,Si,3100,No,No
29/02/2020,Austero,2017,690,Si,2000,Si,No
02/05/2020,compacto,2017,22820,Si,3600,No,No
25/03/2020,,2017,20000,Si,,"If["""" > 20000, ""Si"", ""No""]",No
16/11/2020,De Lujo,2018,45520,Si,6000,No,No
10/05/2020,compacto,2017,24230,Si,3300,No,No
18/06/2020,Camioneta,2018,105740,Si,7100,No,No
03/11/2020,compacto,2016,24690,Si,3000,No,No
07/12/2020,Subcompacto,2017,16840,Si,2300,No,No
22/12/2020,Subcompacto,2016,12640,Si,2400,No,No
04/01/2020,Camioneta,2019,66360,Si,6500,No,No
11/07/2020,Austero,2017,4840,Si,1400,No,No
21/06/2020,Austero,2017,1590,Si,1100,No,No
10/03/2020,Camioneta,2017,87610,Si,9600,No,No
14/09/2020,Camioneta,2016,105900,Si,6500,No,No
12/02/2020,Subcompacto,2017,18660,Si,2700,No,No
10/02/2020,Camioneta,2017,85540,Si,8000,No,No
12/12/2020,Camioneta,2017,95460,Si,6600,No,No
06/11/2020,compacto,2017,26580,Si,3300,No,No
30/07/2020,compacto,2017,25860,Si,3000,No,No
19/01/2020,Austero,2017,720,Si,1200,Si,No
09/09/2020,De Lujo,2017,48580,Si,5500,No,No
18/10/2020,compacto,2016,21990,Si,3000,No,No
08/01/2020,Austero,2016,8170,Si,1500,No,No
01/11/2020,Camioneta,2016,94630,Si,9100,No,No
28/03/2020,De Lujo,2014,46200,Si,6000,No,No
14/03/2020,Austero,2017,1170,Si,1300,Si,No
12/07/2020,Camioneta,2017,64770,Si,7200,No,No
20/05/2020,Camioneta,2017,126450,Si,7500,No,No
20/09/2020,Camioneta,2017,126170,Si,7400,No,No
04/01/2020,Deportivo,2017,30470,Si,4900,No,No
28/01/2020,Camioneta,2017,52300,Si,9300,No,No
29/06/2020,compacto,2017,29890,Si,3100,No,No
04/10/2020,De Lujo,2017,41540,Si,5400,No,No
20/06/2020,Subcompacto,2016,14810,Si,2900,No,No
19/11/2020,Deportivo,2017,31610,Si,4700,No,No
28/01/2020,Subcompacto,2018,11600,Si,2500,No,No
18/08/2020,Subcompacto,2017,10870,Si,2700,No,No
01/04/2020,Austero,2017,2780,Si,1000,No,No
16/09/2020,compacto,2017,24870,Si,3900,No,No
06/10/2020,De Lujo,2017,46500,Si,5900,No,No
28/05/2020,Deportivo,2016,31250,Si,4400,No,No
15/11/2020,Austero,2018,6960,Si,1900,No,No
03/08/2020,compacto,2018,22980,Si,3600,No,No
23/06/2020,De Lujo,2016,49490,Si,5400,No,No
11/12/2020,De Lujo,2017,44630,Si,5100,No,No
28/11/2020,Austero,2017,1210,Si,1400,Si,No
31/01/2020,compacto,2016,24220,Si,3800,No,No
14/06/2020,De Lujo,2016,46210,Si,5500,No,No
05/02/2020,De Lujo,2017,44340,Si,6000,No,No
07/11/2020,Camioneta,2015,146550,Si,7500,No,No
19/12/2020,Deportivo,2016,30900,Si,4600,No,No
03/05/2020,Austero,2018,9760,Si,1600,No,No
29/04/2020,Camioneta,2016,176500,Si,10000,No,No
09/01/2020,compacto,2017,28060,Si,3100,No,No
13/08/2020,Austero,2017,4280,Si,2000,No,No
29/09/2020,Austero,2017,8860,Si,1500,No,No
05/11/2020,Camioneta,2016,73210,Si,8000,No,No
11/04/2020,Austero,2017,9250,Si,1100,No,No
02/09/2020,Subcompacto,2016,10340,Si,2100,No,No
03/06/2020,Subcompacto,2016,16940,Si,2400,No,No
11/05/2020,Austero,2016,2890,Si,1200,No,No
12/10/2020,Camioneta,2017,103860,Si,8500,No,No
05/07/2020,De Lujo,2017,49690,Si,5100,No,No
13/06/2020,Deportivo,2017,39580,Si,4000,No,No
21/01/2020,Camioneta,2017,60100,Si,6100,No,No
29/11/2020,Deportivo,2015,35880,Si,4700,No,No
02/12/2020,Deportivo,2017,33560,Si,4600,No,No
26/12/2020,Subcompacto,2018,19310,Si,2400,No,No
09/06/2020,Austero,2017,6140,Si,1800,No,No
10/05/2020,Camioneta,2017,54660,Si,7100,No,No
22/11/2020,Subcompacto,2016,12010,Si,2600,No,No
07/01/2020,compacto,2017,26760,Si,3600,No,No
06/07/2020,Subcompacto,2017,13750,Si,2200,No,No
22/07/2020,Subcompacto,2017,12260,Si,2100,No,No
29/10/2020,compacto,2016,24850,Si,3100,No,No
08/12/2020,compacto,2017,20990,Si,3000,No,No
18/09/2020,compacto,2017,25640,Si,3400,No,No
14/10/2020,Deportivo,2017,39720,Si,4100,No,No
15/09/2020,Subcompacto,2018,17020,Si,2100,No,No
19/04/2020,Austero,2017,2760,Si,1300,No,No
26/01/2020,Austero,2016,1540,Si,1900,Si,No
14/12/2020,Austero,2017,210,Si,1900,Si,No
15/07/2020,Deportivo,2015,33280,Si,4200,No,No
23/01/2020,compacto,2016,27790,Si,3400,No,No
19/04/2020,Camioneta,2017,56130,Si,9300,No,No
25/12/2020,Subcompacto,2016,17730,Si,2800,No,No
11/10/2020,Austero,2018,4260,Si,1000,No,No
15/07/2020,Subcompacto,2016,14840,Si,3000,No,No
25/06/2020,Austero,2017,9310,Si,1900,No,No
13/07/2020,compacto,2017,21210,Si,3700,No,No
29/01/2020,Deportivo,2016,31230,Si,5000,No,No
28/08/2020,Austero,2017,1130,Si,1300,Si,No
08/06/2020,De Lujo,2017,46270,Si,5900,No,No
18/11/2020,compacto,2017,24760,Si,3200,No,No
20/08/2020,Subcompacto,2017,14820,Si,3000,No,No
26/02/2020,Camioneta,2017,146290,Si,9500,No,No
05/10/2020,De Lujo,2016,44400,Si,5800,No,No
09/03/2020,Camioneta,2018,85880,Si,8300,No,No
05/10/2020,Subcompacto,2017,14940,Si,2900,No,No
18/06/2020,Austero,2017,8100,Si,1800,No,No
31/08/2020,Austero,2017,6350,Si,1600,No,No
27/08/2020,Subcompacto,2016,13760,Si,2300,No,No
26/08/2020,Camioneta,2017,131130,Si,7400,No,No
25/06/2020,Subcompacto,2016,15600,Si,2200,No,No
27/03/2020,Camioneta,2016,92120,Si,8000,No,No
24/04/2020,Austero,2017,7880,Si,1500,No,No
24/04/2020,Subcompacto,2017,12880,Si,2800,No,No
15/07/2020,Austero,2016,1300,Si,1200,No,No
04/04/2020,Subcompacto,2016,12900,Si,3000,No,No
23/02/2020,Austero,2016,7490,Si,1800,No,No
12/06/2020,De Lujo,2016,43260,Si,5200,No,No
15/09/2020,Austero,2016,260,Si,1400,Si,No
22/05/2020,Austero,2017,8060,Si,1300,No,No
04/05/2020,Austero,2016,9560,Si,1300,No,No
27/12/2020,compacto,2017,27000,Si,3700,No,No
28/07/2020,Camioneta,2017,137200,Si,9800,No,No
04/03/2020,Subcompacto,2018,11580,Si,2100,No,No
07/08/2020,De Lujo,2017,45100,Si,5000,No,No
20/09/2020,De Lujo,2017,40020,Si,5100,No,No
31/03/2020,De Lujo,2018,43270,Si,5300,No,No
27/04/2020,Camioneta,2017,107990,Si,8400,No,No
27/05/2020,De Lujo,2016,48410,Si,6000,No,No
18/02/2020,compacto,2017,22760,Si,3700,No,No
07/10/2020,Austero,2017,3270,Si,1400,No,No
04/12/2020,Austero,2018,430,Si,1700,Si,No
29/09/2020,Camioneta,2017,50110,Si,9800,No,No
20/11/2020,compacto,2018,24990,Si,3200,No,No
21/06/2020,Camioneta,2017,55840,Si,8900,No,No
05/07/2020,compacto,2016,21270,Si,3100,No,No
05/09/2020,Subcompacto,2018,19370,Si,2300,No,No
27/04/2020,Austero,2016,3560,Si,1800,No,No
29/12/2020,Camioneta,2016,53750,Si,9100,No,No
09/04/2020,Austero,2017,4230,Si,1300,No,No
18/03/2020,Camioneta,2017,56930,Si,7600,No,No
09/10/2020,Subcompacto,2016,12950,Si,2400,No,No
27/06/2020,Austero,2015,3900,Si,1500,No,No
26/04/2020,Camioneta,2018,90380,Si,9600,No,No
24/10/2020,Subcompacto,2017,16850,Si,2000,No,No
11/05/2020,Deportivo,2018,31200,Si,4200,No,No
22/02/2020,Deportivo,2018,39310,Si,4200,No,No
22/02/2020,compacto,2017,21190,Si,3000,No,No
13/06/2020,Deportivo,2018,31390,Si,4500,No,No
19/06/2020,De Lujo,2018,41410,Si,5400,No,No
21/09/2020,Camioneta,2016,81410,Si,8200,No,No
20/01/2020,Subcompacto,2016,13510,Si,2100,No,No
20/09/2020,Austero,2016,8910,Si,1500,No,No
11/01/2020,Camioneta,2016,74880,Si,8600,No,No
29/11/2020,Austero,2017,340,Si,1200,Si,No
16/01/2020,Subcompacto,2016,17450,Si,2500,No,No
06/06/2020,Austero,2016,5290,Si,1500,No,No
10/03/2020,compacto,2017,28820,Si,3600,No,No
12/07/2020,Camioneta,2016,88430,Si,6900,No,No
14/01/2020,Camioneta,2018,60600,Si,8100,No,No
30/09/2020,De Lujo,2018,44030,Si,5800,No,No
10/04/2020,Subcompacto,2017,16630,Si,2500,No,No
11/04/2020,compacto,2016,21570,Si,3100,No,No
08/06/2020,Austero,2018,1300,Si,1200,No,No
02/06/2020,Subcompacto,2017,19840,Si,2100,No,No
13/03/2020,Austero,2017,8610,Si,1300,No,No
07/11/2020,De Lujo,2017,45900,Si,5200,No,No
23/12/2020,Austero,2017,3720,Si,1100,No,No
12/10/2020,Deportivo,2017,32730,Si,4500,No,No
26/02/2020,Deportivo,2017,31850,Si,4500,No,No
21/01/2020,Deportivo,2016,32300,Si,4200,No,No
23/07/2020,Deportivo,2017,30860,Si,4800,No,No
26/05/2020,Deportivo,2017,39330,Si,5000,No,No
15/05/2020,compacto,2017,28940,Si,3900,No,No
11/10/2020,Camioneta,2016,51040,Si,8700,No,No
19/03/2020,Deportivo,2016,34180,Si,4400,No,No
04/08/2020,compacto,2017,25700,Si,3200,No,No
03/11/2020,Subcompacto,2016,15870,Si,2300,No,No
20/06/2020,compacto,2016,21480,Si,3000,No,No
14/04/2020,Camioneta,2018,151440,Si,9300,No,No
15/03/2020,compacto,2017,21760,Si,3300,No,No
05/10/2020,Austero,2017,230,Si,1600,Si,No
18/10/2020,Deportivo,2017,35510,Si,4100,No,No
24/06/2020,Subcompacto,2016,17820,Si,2900,No,No
02/10/2020,compacto,2016,27490,Si,3800,No,No
22/02/2020,Subcompacto,2018,15240,Si,2600,No,No
09/08/2020,Deportivo,2017,30450,Si,4300,No,No
22/02/2020,Deportivo,2017,36500,Si,4500,No,No
26/11/2020,compacto,2016,25340,Si,4000,No,No
05/05/2020,compacto,2017,21550,Si,3100,No,No
13/12/2020,Austero,2017,6700,Si,1300,No,No
08/03/2020,De Lujo,2018,44060,Si,5000,No,No
10/04/2020,Subcompacto,2017,10600,Si,2600,No,No
08/07/2020,Subcompacto,2017,15510,Si,2700,No,No
04/07/2020,Subcompacto,2017,14800,Si,2300,No,No
04/11/2020,De Lujo,2018,44700,Si,6000,No,No
26/02/2020,Austero,2016,5110,Si,1900,No,No
16/03/2020,Austero,2017,1630,Si,1100,No,No
30/12/2020,Camioneta,2016,59850,Si,8700,No,No
29/10/2020,compacto,2017,20850,Si,3700,No,No
04/07/2020,compacto,2017,21490,Si,3200,No,No
26/02/2020,Austero,2016,8470,Si,1400,No,No
07/09/2020,Subcompacto,2017,16110,Si,2500,No,No
03/04/2020,Austero,2016,9000,Si,2000,No,No
13/02/2020,Camioneta,2017,113900,Si,6600,No,No
08/06/2020,De Lujo,2017,42370,Si,5500,No,No
25/06/2020,compacto,2017,21260,Si,3800,No,No
04/05/2020,De Lujo,2016,46980,Si,5900,No,No
27/07/2020,De Lujo,2017,49790,Si,5900,No,No
23/01/2020,De Lujo,2018,48290,Si,5900,No,No
12/12/2020,compacto,2017,26400,Si,3600,No,No
30/06/2020,Austero,2016,2020,Si,1100,No,No
22/07/2020,Camioneta,2016,115960,Si,9200,No,No
27/08/2020,De Lujo,2015,43940,Si,5500,No,No
04/06/2020,Camioneta,2017,57880,Si,8000,No,No
15/06/2020,Austero,2017,7670,Si,2000,No,No
21/05/2020,Camioneta,2016,73260,Si,7000,No,No
14/08/2020,Austero,2016,6610,Si,1800,No,No
24/10/2020,De Lujo,2016,48850,Si,5900,No,No
18/04/2020,Camioneta,2018,81890,Si,8400,No,No
22/07/2020,Austero,2017,4920,Si,2000,No,No
21/10/2020,Camioneta,2017,51630,Si,6100,No,No
14/06/2020,Austero,2017,9700,Si,1600,No,No
28/01/2020,De Lujo,2017,48110,Si,5800,No,No
29/01/2020,compacto,2017,22460,Si,3800,No,No
24/07/2020,Austero,2017,2920,Si,1700,No,No
29/03/2020,Austero,2018,4570,Si,1600,No,No
12/11/2020,Austero,2017,6550,Si,1800,No,No
19/08/2020,compacto,2017,23310,Si,3700,No,No
26/12/2020,Camioneta,2017,93110,Si,8500,No,No
02/02/2020,Subcompacto,2017,17370,Si,2000,No,No
24/11/2020,compacto,2017,22420,Si,3700,No,No
01/07/2020,Camioneta,2018,67720,Si,9100,No,No
30/12/2020,compacto,2017,26820,Si,3600,No,No
25/06/2020,Subcompacto,2018,16860,Si,2100,No,No
15/02/2020,Austero,2016,1110,Si,1300,Si,No
29/07/2020,Austero,2017,4750,Si,1000,No,No
06/03/2020,Camioneta,2017,52620,Si,6900,No,No
10/05/2020,compacto,2016,26440,Si,3800,No,No
01/11/2020,Austero,2015,7940,Si,1300,No,No
13/05/2020,Camioneta,2018,72140,Si,6500,No,No
23/12/2020,Subcompacto,2016,10930,Si,2900,No,No
07/02/2020,Camioneta,2017,136020,Si,8400,No,No
01/01/2020,Austero,2017,3860,Si,1400,No,No
15/07/2020,Austero,2018,3310,Si,1300,No,No
20/03/2020,Camioneta,2016,55040,Si,6300,No,No
06/09/2020,compacto,2017,21580,Si,4000,No,No
07/10/2020,Austero,2018,6630,Si,1500,No,No
13/07/2020,Austero,2017,4210,Si,1300,No,No
14/10/2020,Austero,2017,8940,Si,1300,No,No
24/08/2020,Subcompacto,2015,12020,Si,2700,No,No
30/03/2020,Austero,2017,2720,Si,1800,No,No
09/08/2020,De Lujo,2016,47480,Si,5700,No,No
22/12/2020,Camioneta,2017,58410,Si,7300,No,No
07/07/2020,Austero,2016,7040,Si,1400,No,No
30/10/2020,Deportivo,2017,37590,Si,4500,No,No
09/04/2020,Austero,2017,5710,Si,1600,No,No
15/03/2020,De Lujo,2017,46070,Si,5800,No,No
06/11/2020,De Lujo,2017,45150,Si,5400,No,No
10/06/2020,compacto,2017,23970,Si,4000,No,No
13/02/2020,Austero,2016,1550,Si,2000,Si,No
20/04/2020,Camioneta,2018,75440,Si,6400,No,No
02/08/2020,compacto,2017,24740,Si,3000,No,No
30/03/2020,Austero,2017,6750,Si,1700,No,No
31/07/2020,compacto,2017,22690,Si,4000,No,No
11/08/2020,Camioneta,2017,70330,Si,6200,No,No
16/07/2020,De Lujo,2015,41580,Si,5600,No,No
05/02/2020,De Lujo,2017,49400,Si,5100,No,No
20/03/2020,Camioneta,2017,74350,Si,8600,No,No
23/07/2020,Deportivo,2016,35570,Si,4700,No,No
25/11/2020,Austero,2016,980,Si,2000,Si,No
26/11/2020,Austero,2018,5070,Si,1300,No,No
09/02/2020,Subcompacto,2018,14080,Si,2500,No,No
09/12/2020,Subcompacto,2017,14930,Si,3000,No,No
19/11/2020,Austero,2017,9560,Si,1600,No,No
12/02/2020,Deportivo,2017,35950,Si,4500,No,No
07/04/2020,Subcompacto,2017,12260,Si,2500,No,No
06/08/2020,Camioneta,2014,71510,Si,8400,No,No
23/01/2020,Subcompacto,2018,19330,Si,2500,No,No
15/12/2020,Austero,2016,5810,Si,1100,No,No
07/03/2020,Austero,2017,3070,Si,1000,No,No
17/03/2020,Subcompacto,2015,19400,Si,2800,No,No
29/10/2020,Camioneta,2017,82900,Si,8700,No,No
31/08/2020,compacto,2017,28730,Si,3900,No,No
16/11/2020,De Lujo,2017,47270,Si,5800,No,No
10/06/2020,Subcompacto,2018,14670,Si,2200,No,No
15/02/2020,Austero,2016,730,Si,1500,Si,No
04/02/2020,Austero,2017,340,Si,1800,Si,No
31/05/2020,Deportivo,2017,37080,Si,4800,No,No
25/11/2020,Austero,2017,2750,Si,1400,No,No
08/12/2020,Austero,2016,950,Si,1400,Si,No
07/12/2020,Deportivo,2018,37290,Si,4500,No,No
17/03/2020,Austero,2016,4130,Si,1300,No,No
10/09/2020,Austero,2018,5090,Si,1900,No,No
08/03/2020,Deportivo,2017,36640,Si,4200,No,No
30/06/2020,compacto,2018,26340,Si,3800,No,No
21/03/2020,compacto,2017,24850,Si,3100,No,No
28/08/2020,De Lujo,2017,40220,Si,5400,No,No
23/03/2020,Camioneta,2018,56230,Si,8200,No,No
14/07/2020,Camioneta,2016,64990,Si,6100,No,No
15/08/2020,Subcompacto,2017,16790,Si,2300,No,No
14/08/2020,Subcompacto,2017,17840,Si,2000,No,No
22/07/2020,Austero,2016,7780,Si,1100,No,No
18/08/2020,Subcompacto,2016,19700,Si,2300,No,No
26/07/2020,Austero,2017,4480,Si,1000,No,No
24/11/2020,Austero,2018,5060,Si,1400,No,No
16/11/2020,Subcompacto,2017,10170,Si,2100,No,No
04/09/2020,compacto,2016,22470,Si,3500,No,No
13/10/2020,Austero,2016,530,Si,1500,Si,No
01/08/2020,Subcompacto,2017,11860,Si,2400,No,No
22/08/2020,De Lujo,2016,43290,Si,5000,No,No
26/06/2020,Austero,2017,9070,Si,1800,No,No
02/03/2020,compacto,2017,23270,Si,3200,No,No
24/02/2020,Deportivo,2017,37150,Si,4700,No,No
15/05/2020,compacto,2016,22500,Si,3400,No,No
11/04/2020,Deportivo,2017,35960,Si,4200,No,No
12/02/2020,De Lujo,2017,49730,Si,5000,No,No
30/05/2020,Subcompacto,2018,13020,Si,2200,No,No
06/09/2020,Subcompacto,2016,11480,Si,2700,No,No
06/12/2020,Austero,2018,2670,Si,1500,No,No
31/07/2020,Subcompacto,2017,14670,Si,2400,No,No
12/02/2020,Austero,2017,7430,Si,1400,No,No
05/11/2020,compacto,2017,21010,Si,3900,No,No
17/06/2020,Austero,2018,4400,Si,1400,No,No
14/04/2020,Austero,2017,4330,Si,2000,No,No
29/12/2020,Camioneta,2017,60070,Si,8800,No,No
18/06/2020,Camioneta,2018,71070,Si,6300,No,No
26/02/2020,Camioneta,2017,58760,Si,6800,No,No
20/06/2020,Austero,2017,4140,Si,1300,No,No
16/11/2020,Deportivo,2017,37970,Si,5000,No,No
27/10/2020,Austero,2017,4010,Si,1500,No,No
15/07/2020,De Lujo,2018,44270,Si,5700,No,No
05/11/2020,Austero,2016,1900,Si,1800,No,No
10/02/2020,Subcompacto,2017,12390,Si,2700,No,No
17/12/2020,De Lujo,2017,45500,Si,5100,No,No
11/01/2020,Austero,2017,8080,Si,1900,No,No
15/05/2020,Deportivo,2016,33190,Si,4600,No,No
24/05/2020,Deportivo,2018,37930,Si,4500,No,No
29/09/2020,Camioneta,2014,66250,Si,7500,No,No
01/06/2020,Austero,2017,8300,Si,1700,No,No
19/07/2020,Austero,2013,2570,Si,1800,No,No
08/08/2020,Austero,2017,4680,Si,1600,No,No
14/01/2020,Austero,2018,9300,Si,1600,No,No
24/02/2020,Austero,2018,5870,Si,1100,No,No
19/09/2020,compacto,2016,20970,Si,4000,No,No
22/09/2020,compacto,2018,24540,Si,3300,No,No
05/04/2020,Deportivo,2016,32970,Si,4600,No,No
09/01/2020,compacto,2016,21340,Si,3100,No,No
22/07/2020,Deportivo,2017,33420,Si,4500,No,No
14/06/2020,Subcompacto,2017,10860,Si,2500,No,No
23/11/2020,Camioneta,2017,82540,Si,8600,No,No
13/04/2020,Austero,2016,9980,Si,1200,No,No
04/03/2020,compacto,2018,29490,Si,3500,No,No
15/09/2020,Camioneta,2017,111520,Si,9900,No,No
25/01/2020,De Lujo,2017,40550,Si,5000,No,No
27/02/2020,Austero,2017,2440,Si,1900,No,No
16/10/2020,Deportivo,2016,38220,Si,4300,No,No
13/12/2020,De Lujo,2017,44860,Si,5400,No,No
21/03/2020,De Lujo,2017,42400,Si,5700,No,No
04/12/2020,Camioneta,2017,64040,Si,6300,No,No
31/10/2020,Austero,2017,5220,Si,1200,No,No
13/09/2020,Subcompacto,2017,11130,Si,2200,No,No
24/10/2020,Subcompacto,2018,17490,Si,3000,No,No
18/06/2020,Austero,2017,4430,Si,1500,No,No
05/06/2020,Austero,2017,9600,Si,1800,No,No
07/07/2020,Austero,2017,6310,Si,2000,No,No
26/04/2020,De Lujo,2015,44010,Si,5300,No,No
07/08/2020,Subcompacto,2017,10710,Si,2000,No,No
29/12/2020,Deportivo,2017,38920,Si,4900,No,No
01/03/2020,Austero,2017,7490,Si,1500,No,No
06/03/2020,De Lujo,2017,43430,Si,6000,No,No
19/01/2020,Austero,2018,5730,Si,1800,No,No
13/03/2020,Subcompacto,2017,19940,Si,3000,No,No
16/06/2020,Deportivo,2017,31770,Si,4300,No,No
23/02/2020,Camioneta,2015,93370,Si,7200,No,No
09/02/2020,Camioneta,2018,76600,Si,10000,No,No
31/07/2020,Subcompacto,2017,13900,Si,2400,No,No
29/03/2020,Austero,2017,4060,Si,1900,No,No
07/02/2020,Camioneta,2017,53100,Si,8500,No,No
08/12/2020,Deportivo,2017,36250,Si,5000,No,No
29/07/2020,Austero,2017,6810,Si,1000,No,No
18/01/2020,Austero,2017,8770,Si,1700,No,No
14/02/2020,Subcompacto,2016,12730,Si,2100,No,No
09/03/2020,compacto,2016,22550,Si,3600,No,No
11/06/2020,Camioneta,2016,98100,Si,7700,No,No
25/08/2020,Austero,2017,1690,Si,1200,No,No
29/04/2020,Camioneta,2017,52130,Si,9500,No,No
19/11/2020,Subcompacto,2017,11920,Si,2900,No,No
21/06/2020,Deportivo,2018,32660,Si,4000,No,No
13/01/2020,Subcompacto,2016,13460,Si,3000,No,No
13/02/2020,compacto,2017,28420,Si,3900,No,No
07/12/2020,Camioneta,2017,73540,Si,9500,No,No
16/12/2020,Deportivo,2017,34110,Si,4800,No,No
13/09/2020,Camioneta,2017,82580,Si,8000,No,No
28/01/2020,Deportivo,2016,35060,Si,4300,No,No
26/03/2020,Austero,2018,5770,Si,1000,No,No
25/08/2020,Subcompacto,2017,19280,Si,2700,No,No
09/02/2020,Austero,2018,1500,Si,1000,No,No
24/08/2020,Austero,2017,2880,Si,1900,No,No
18/03/2020,Subcompacto,2016,18820,Si,2100,No,No
10/10/2020,Austero,2017,5130,Si,1200,No,No
13/01/2020,Deportivo,2017,34690,Si,4900,No,No
23/03/2020,Camioneta,2017,61820,Si,7700,No,No
24/05/2020,Austero,2018,2250,Si,1600,No,No
18/06/2020,Subcompacto,2016,19160,Si,2200,No,No
16/09/2020,Subcompacto,2017,12660,Si,2300,No,No
20/09/2020,Subcompacto,2017,11220,Si,2000,No,No
30/04/2020,Austero,2016,2100,Si,1300,No,No
20/07/2020,Austero,2016,3940,Si,1900,No,No
10/06/2020,Austero,2016,2480,Si,1300,No,No
28/08/2020,compacto,2016,27400,Si,3900,No,No
17/11/2020,Subcompacto,2017,11620,Si,2000,No,No
11/10/2020,Camioneta,2017,65860,Si,8600,No,No
29/02/2020,Camioneta,2016,82540,Si,7500,No,No
11/11/2020,Austero,2017,3350,Si,1600,No,No
10/04/2020,Camioneta,2018,54720,Si,6300,No,No
06/07/2020,compacto,2018,20130,Si,3400,No,No
02/05/2020,Austero,2016,4390,Si,1300,No,No
01/12/2020,Austero,2016,3250,Si,1800,No,No
16/06/2020,Camioneta,2017,63840,Si,7700,No,No
15/08/2020,Deportivo,2016,35260,Si,4300,No,No
14/07/2020,Deportivo,2016,30290,Si,4800,No,No
08/10/2020,Deportivo,2016,32500,Si,5000,No,No
03/06/2020,Austero,2017,8590,Si,2000,No,No
28/08/2020,Camioneta,2017,58330,Si,9600,No,No
03/08/2020,Austero,2016,6490,Si,1200,No,No
07/03/2020,Camioneta,2017,64530,Si,7300,No,No
03/01/2020,compacto,2018,21040,Si,3200,No,No
22/11/2020,compacto,2017,27550,Si,3700,No,No
29/09/2020,compacto,2017,21090,Si,3300,No,No
02/06/2020,compacto,2017,26000,Si,3000,No,No
14/08/2020,Austero,2015,3770,Si,1700,No,No
02/08/2020,De Lujo,2017,42660,Si,5400,No,No
15/11/2020,Austero,2016,610,Si,1500,Si,No
27/12/2020,Subcompacto,2014,12930,Si,2400,No,No
02/09/2020,Subcompacto,2017,13090,Si,3000,No,No
09/10/2020,Austero,2017,7660,Si,1700,No,No
15/09/2020,Subcompacto,2017,10590,Si,2100,No,No
29/12/2020,Camioneta,2016,95950,Si,6900,No,No
15/02/2020,Subcompacto,2018,14050,Si,2800,No,No
04/10/2020,Austero,2018,4790,Si,2000,No,No
13/04/2020,Camioneta,2017,77500,Si,9600,No,No
29/03/2020,Deportivo,2017,35590,Si,4700,No,No
07/03/2020,De Lujo,2018,43460,Si,5400,No,No
20/12/2020,Camioneta,2017,101040,Si,9200,No,No
28/09/2020,De Lujo,2017,41540,Si,5500,No,No
28/05/2020,Subcompacto,2016,17380,Si,2600,No,No
16/08/2020,Deportivo,2017,32040,Si,4700,No,No
22/08/2020,compacto,2017,28650,Si,3100,No,No
14/12/2020,Subcompacto,2017,19040,Si,2700,No,No
29/09/2020,Austero,2016,5410,Si,2000,No,No
22/06/2020,compacto,2016,25380,Si,3200,No,No
13/03/2020,Camioneta,2017,58750,Si,10000,No,No
10/04/2020,Camioneta,2016,93890,Si,7200,No,No
26/08/2020,De Lujo,2017,47480,Si,5800,No,No
02/10/2020,Camioneta,2016,81350,Si,8300,No,No
13/07/2020,Camioneta,2017,52430,Si,9800,No,No
24/05/2020,Austero,2017,4790,Si,1700,No,No
03/05/2020,Austero,2017,8250,Si,1700,No,No
30/11/2020,compacto,2016,26590,Si,3200,No,No
21/06/2020,Austero,2017,3500,Si,1500,No,No
14/04/2020,compacto,2017,25970,Si,3700,No,No
06/04/2020,compacto,2017,20130,Si,4000,No,No
03/04/2020,De Lujo,2015,40120,Si,5800,No,No
28/07/2020,Subcompacto,2017,14720,Si,2400,No,No
28/01/2020,Austero,2017,6500,Si,1500,No,No
